Id,Action
112,0.972592459262
113,0.967697437535
114,0.993942958385
115,0.970813655435
116,0.97603740897
117,0.975522789524
118,0.965710545578
119,0.992396232894
120,0.984429077836
121,0.878654612894
122,0.982776729308
123,0.849512840597
124,0.994020032515
125,0.983712327197
126,0.866007756712
127,0.329366303465
128,0.660212315011
129,0.857332613327
130,0.990675882482
131,0.988763763029
132,0.996436626107
133,0.984968611354
134,0.605121405032
135,0.994789246198
136,0.965855885891
137,0.993914332043
138,0.959526750492
139,0.960401906846
140,0.99744252649
141,0.999980957913
142,0.965972379658
143,0.989057332979
144,0.98239272438
145,0.993797689683
146,0.701702242148
147,0.736574962994
148,0.855090301075
149,0.99677283583
150,0.979374672403
151,0.993038735793
152,0.729025567385
153,0.990397916448
154,0.960352610066
155,0.973358189139
156,0.968119165611
157,0.987252525347
158,0.987154418488
159,0.95803073804
160,0.969251120009
161,0.935605096339
162,0.991853449312
163,0.995621677696
164,0.972604916544
165,0.983929204536
166,0.999997762956
167,0.966041854091
168,0.985511097018
169,0.975193775281
170,0.991994754162
171,0.991316880135
172,0.981942223468
173,0.978720778863
174,0.987337036846
175,0.988567423072
176,0.999996984468
177,0.840575733025
178,0.991758873884
179,0.999994190161
180,0.758395624586
181,0.624716810774
182,0.986222770477
183,0.946824318608
184,0.873442099078
185,0.982983457812
186,0.91466103253
187,0.994879622983
188,0.987134617681
189,0.544885316464
190,0.982467095309
191,0.999991237125
192,0.990260068343
193,0.991703467781
194,0.988300067194
195,0.959383954142
196,0.993354927008
197,0.979033077222
198,0.949510748031
199,0.987729874506
200,0.787152869087
201,0.975486090017
202,0.985939745412
203,0.950201085158
204,0.981693698102
205,0.9999968353
206,0.983865498587
207,0.99252785811
208,0.98215455523
209,0.59574113428
210,0.71170923308
211,0.771901557689
212,0.992326281391
213,0.994632901899
214,0.967938912345
215,0.984289026782
216,0.882292368914
217,0.967134810389
218,0.978045536815
219,0.994901503558
220,0.943408788257
221,0.5
222,0.993777572511
223,0.999995418792
224,0.987375035159
225,0.933489404507
226,0.766664047051
227,0.957951340495
228,0.988284011155
229,0.99251102282
230,0.989713241792
231,0.980012972231
232,0.945258759392
233,0.963613356188
234,0.585125655866
235,0.901910543508
236,0.969596887211
237,0.969830326819
238,0.956460761935
239,0.870551904241
240,0.995460092419
241,0.97409984483
242,0.778600266477
243,0.666818111613
244,0.984527008592
245,0.982742946873
246,0.999991868555
247,0.976274461227
248,0.973861494132
249,0.977097193524
250,0.992596067647
251,0.988309401046
252,0.970091042277
253,0.993783531729
254,0.995658897984
255,0.993519690832
256,0.953639015316
257,0.982896822144
258,0.818686756972
259,0.931323754681
260,0.994441577674
261,0.979687261496
262,0.97014298438
263,0.985612122541
264,0.99356800758
265,0.994131819017
266,0.986799117495
267,0.970121715579
268,0.993015864221
269,0.976161581147
270,0.992168217044
271,0.987090403257
272,0.971135953021
273,0.991185609571
274,0.652038483706
275,0.991482615223
276,0.878651255166
277,0.987744618929
278,0.992830495539
279,0.98837135371
280,0.930541836555
281,0.999984273286
282,0.99689374578
283,0.964036059346
284,0.962776655163
285,0.982880015375
286,0.989476361201
287,0.99999542918
288,0.994342228235
289,0.992627908478
290,0.990404616125
291,0.596203872606
292,0.695795082393
293,0.983491441112
294,0.986626178111
295,0.991284039714
296,0.693956711024
297,0.41258053611
298,0.981085117179
299,0.74087864955
300,0.987223600205
301,0.705281664444
302,0.987744455144
303,0.720047227417
304,0.947364701347
305,0.986027147123
306,0.986417557697
307,0.981631743484
308,0.99999500601
309,0.912186175173
310,0.977018586056
311,0.996119815594
312,0.990057878858
313,0.983791655089
314,0.996766858299
315,0.994565362039
316,0.989223743736
317,0.868733366426
318,0.995680391241
319,0.705604172055
320,0.995124722083
321,0.986364217179
322,0.662247725555
323,0.997074752641
324,0.979309381784
325,0.955180426833
326,0.923541883434
327,0.987296869873
328,0.994320776312
329,0.987371618001
330,0.99006810781
331,0.991189571864
332,0.97626368361
333,0.989562518098
334,0.833463688604
335,0.985098771723
336,0.977424521078
337,0.984348563127
338,0.989028271254
339,0.983788025149
340,0.994423198628
341,0.990903230766
342,0.99228119195
343,0.978704999007
344,0.996059463351
345,0.999988165759
346,0.992055944225
347,0.967299537585
348,0.97682333701
349,0.990326708793
350,0.907544745716
351,0.942056177084
352,0.999997544371
353,0.975715351109
354,0.855283239683
355,0.978587687885
356,0.985457345111
357,0.991078554888
358,0.992607993904
359,0.963932927222
360,0.86199814424
361,0.962601719123
362,0.965972213751
363,0.968042408185
364,0.886452317886
365,0.999991420851
366,0.999984403741
367,0.986830041849
368,0.997400124995
369,0.966143469851
370,0.994254493623
371,0.952604045452
372,0.989879029489
373,0.828264479002
374,0.634338997916
375,0.956335136211
376,0.982237248212
377,0.434159404123
378,0.987851319199
379,0.990397269709
380,0.846966132831
381,0.884252868954
382,0.978094153923
383,0.9999968292
384,0.9853841224
385,0.978384818353
386,0.98111452226
387,0.917784426713
388,0.977619101463
389,0.983312511801
390,0.984380483621
391,0.920130031522
392,0.995025338955
393,0.943104675812
394,0.984791371812
395,0.977275401725
396,0.989052612932
397,0.999986335337
398,0.974760462213
399,0.991329138279
400,0.987973419087
401,0.991271906522
402,0.979156300071
403,0.97590479903
404,0.979795472022
405,0.999987971011
406,0.97666097403
407,0.956887543559
408,0.988284984618
409,0.972735969661
410,0.996248021059
411,0.989306067771
412,0.928704859074
413,0.639975808841
414,0.989598874778
415,0.980838990329
416,0.906559279231
417,0.984042409963
418,0.987508047188
419,0.978691506917
420,0.983591183387
421,0.999985958252
422,0.976352992772
423,0.909203471146
424,0.902652489165
425,0.989026915151
426,0.979230922092
427,0.991878292
428,0.986680140375
429,0.976119417766
430,0.99520101819
431,0.982485776553
432,0.98652018843
433,0.980765062182
434,0.978788809497
435,0.987955572025
436,0.999996423421
437,0.99008424733
438,0.560385518007
439,0.978435304241
440,0.638829392676
441,0.980208894392
442,0.999990258776
443,0.986664979117
444,0.989043173782
445,0.96437830412
446,0.995088552297
447,0.901059733052
448,0.986999679486
449,0.976744250845
450,0.951273860751
451,0.95875919095
452,0.97998618553
453,0.991144883848
454,0.939325641772
455,0.98410798985
456,0.987661573392
457,0.994842896659
458,0.997158459183
459,0.992684862136
460,0.737052202478
461,0.851004685896
462,0.994854029739
463,0.986034591501
464,0.98941687793
465,0.982928871323
466,0.995521994054
467,0.666548067822
468,0.976776756854
469,0.985430133291
470,0.988676631012
471,0.990426753038
472,0.987628330978
473,0.989850171605
474,0.987689506233
475,0.966919982342
476,0.983044216659
477,0.988210588951
478,0.982583667939
479,0.989630353177
480,0.993254297065
481,0.992855015354
482,0.964852528798
483,0.991074697671
484,0.991761282179
485,0.975759553689
486,0.945635170571
487,0.967192162786
488,0.98264860999
489,0.985849948555
490,0.981461509237
491,0.987824115063
492,0.964493260912
493,0.979434226464
494,0.992350121729
495,0.986700326654
496,0.993850144603
497,0.995074962122
498,0.992797743824
499,0.993788840304
500,0.9595336583
501,0.97454071295
502,0.931296027783
503,0.9178553622
504,0.978113392934
505,0.979368206254
506,0.99313016267
507,0.991899875494
508,0.979532033663
509,0.977423911304
510,0.565776268865
511,0.980392166706
512,0.956221616848
513,0.991368676993
514,0.623747142217
515,0.982424844219
516,0.979638110589
517,0.995893795876
518,0.958163715244
519,0.975916262359
520,0.898519247909
521,0.992383563378
522,0.988578413768
523,0.979359699401
524,0.662278863667
525,0.603820922324
526,0.706128160536
527,0.991369629006
528,0.984675943797
529,0.96545648874
530,0.993873105306
531,0.927189322529
532,0.978895782903
533,0.984274746877
534,0.962115209182
535,0.982948320338
536,0.983245988767
537,0.999993873612
538,0.983034829393
539,0.978661775939
540,0.959481296746
541,0.99267152505
542,0.977461651412
543,0.966803136279
544,0.974652631423
545,0.977584328922
546,0.987953891964
547,0.764381999387
548,0.537263131736
549,0.925934069846
550,0.78889343505
551,0.982470551412
552,0.917565316083
553,0.987795009715
554,0.939781981684
555,0.99403402331
556,0.979956093153
557,0.982429031618
558,0.948798343629
559,0.966411437035
560,0.957619772437
561,0.992242340596
562,0.988128344822
563,0.991436634384
564,0.802869792616
565,0.99677947014
566,0.963983962985
567,0.963624358425
568,0.830445695632
569,0.982967202746
570,0.981622348793
571,0.34246706345
572,0.988582062114
573,0.936470651325
574,0.639257295654
575,0.99274708342
576,0.987742834193
577,0.984560742433
578,0.988052905622
579,0.859833032224
580,0.968169708972
581,0.984210320667
582,0.974427994284
583,0.993110106956
584,0.916229843179
585,0.992021154755
586,0.984945751036
587,0.902443482533
588,0.985099136979
589,0.987028711832
590,0.944770289732
591,0.976370963292
592,0.99646971572
593,0.944897973566
594,0.987447982201
595,0.995819733167
596,0.994159247753
597,0.98909519639
598,0.860839015002
599,0.970272529287
600,0.957901279635
601,0.977180032092
602,0.960831733443
603,0.999985766424
604,0.990235415082
605,0.985587063046
606,0.981533939577
607,0.982529400289
608,0.994947453481
609,0.966722684724
610,0.917449592424
611,0.987544799713
612,0.973212169427
613,0.985496583977
614,0.692055976796
615,0.993694831907
616,0.659891999872
617,0.938832352537
618,0.987137389098
619,0.980933707463
620,0.994587670895
621,0.994364395001
622,0.97282710414
623,0.98263926422
624,0.82043193667
625,0.95057261373
626,0.991782784131
627,0.983961436386
628,0.961810029923
629,0.9892617728
630,0.986649058634
631,0.993773133568
632,0.966244580189
633,0.992872732497
634,0.994208630528
635,0.853549468576
636,0.98406799917
637,0.97619258479
638,0.985851679216
639,0.989990490373
640,0.97676316919
641,0.996571905778
642,0.934950103306
643,0.973066495796
644,0.993161702153
645,0.993994768495
646,0.524334208074
647,0.994175078154
648,0.942021468488
649,0.988003760648
650,0.770640200221
651,0.978776953547
652,0.993323142736
653,0.564094283124
654,0.965411944374
655,0.961015967413
656,0.985788679574
657,0.984095639242
658,0.989868807904
659,0.974062183202
660,0.9639692673
661,0.987310146398
662,0.992091037254
663,0.99021350155
664,0.986204376131
665,0.903967358356
666,0.736893005648
667,0.959030933753
668,0.973821419009
669,0.871863341231
670,0.384450547568
671,0.945554522928
672,0.979411119025
673,0.744654782236
674,0.983908236786
675,0.964569401922
676,0.989763524453
677,0.946145383048
678,0.995287857977
679,0.992083016198
680,0.960118677954
681,0.625618766796
682,0.950352745204
683,0.990864142795
684,0.99165937914
685,0.976127508968
686,0.945938118856
687,0.987007207946
688,0.990491909829
689,0.993304110656
690,0.99998433702
691,0.994733754663
692,0.995856419876
693,0.916210848988
694,0.99494121068
695,0.975712536108
696,0.755126799617
697,0.999990792029
698,0.989823769309
699,0.994084779403
700,0.986056091757
701,0.974293406002
702,0.989955461396
703,0.95914246189
704,0.962770607021
705,0.882290902675
706,0.828105812901
707,0.831134559145
708,0.990730151054
709,0.953514957275
710,0.991716558782
711,0.963272714292
712,0.965212571005
713,0.985553217433
714,0.994673560642
715,0.984923197339
716,0.84314784576
717,0.986492160624
718,0.953012132033
719,0.991027679161
720,0.96757338442
721,0.944962782987
722,0.988011518273
723,0.966108560886
724,0.977403051379
725,0.984291583831
726,0.962420886042
727,0.995339593399
728,0.99582220618
729,0.954101624234
730,0.965183764684
731,0.97106229006
732,0.999987705881
733,0.99998809945
734,0.999999914361
735,0.98266586349
736,0.65560518593
737,0.987597296286
738,0.990984302982
739,0.98747405299
740,0.990894331783
741,0.988003410575
742,0.977149286186
743,0.985206299284
744,0.994099525286
745,0.993761791862
746,0.985723502875
747,0.979221352709
748,0.994620460386
749,0.987995515855
750,0.999999805355
751,0.992607703433
752,0.975406254648
753,0.97305797297
754,0.980000590284
755,0.984657817069
756,0.315515885499
757,0.994793150477
758,0.980801542448
759,0.94745054018
760,0.963046999988
761,0.933312569773
762,0.949255466243
763,0.900618524859
764,0.958055194052
765,0.991469428714
766,0.980317501428
767,0.978685484641
768,0.988429558188
769,0.966599828706
770,0.978093183223
771,0.994421158398
772,0.988779866644
773,0.9973591573
774,0.991643204855
775,0.970929241789
776,0.761826952812
777,0.980005564103
778,0.980252739823
779,0.986393377582
780,0.632921983007
781,0.919587645414
782,0.984522030291
783,0.992295981515
784,0.959983267262
785,0.654108167875
786,0.964469374696
787,0.987807501794
788,0.954990138549
789,0.984818540742
790,0.920153273464
791,0.975140987807
792,0.989753604095
793,0.845592381997
794,0.981264215325
795,0.993234581433
796,0.806398348661
797,0.995183492055
798,0.993990263967
799,0.983346698824
800,0.996194623563
801,0.990604996296
802,0.988647826154
803,0.606778490849
804,0.99161700217
805,0.980454308037
806,0.992488573328
807,0.916798294909
808,0.901503418795
809,0.991729943462
810,0.991722827265
811,0.979361611239
812,0.737643320302
813,0.991788649332
814,0.97249748424
815,0.825439234459
816,0.996583488457
817,0.996516978287
818,0.988067317827
819,0.985614924421
820,0.976411444809
821,0.97317481657
822,0.992039914779
823,0.99407885932
824,0.983613898278
825,0.987031320288
826,0.975276009016
827,0.997403887493
828,0.980942574818
829,0.985520410684
830,0.989244895002
831,0.682830173278
832,0.999999721408
833,0.996751809254
834,0.990061759797
835,0.999984654765
836,0.863300297427
837,0.995840031557
838,0.994832456495
839,0.839883409329
840,0.977872967266
841,0.921494927459
842,0.995315779606
843,0.98873536367
844,0.995218107325
845,0.991220259585
846,0.991285773445
847,0.994106972127
848,0.994653276401
849,0.975285762804
850,0.583350891283
851,0.988738619687
852,0.988470028914
853,0.993398254985
854,0.605290187732
855,0.978711206749
856,0.985136118441
857,0.97817321448
858,0.987691694563
859,0.980435476184
860,0.99537602045
861,0.984603409614
862,0.962301404434
863,0.987579415116
864,0.957604285717
865,0.203116859929
866,0.9623675343
867,0.987596803472
868,0.986341239005
869,0.970038935406
870,0.992151820835
871,0.982844795613
872,0.971559617634
873,0.990906622881
874,0.850623501707
875,0.98583852174
876,0.961064315508
877,0.975838960037
878,0.975848559907
879,0.98404847117
880,0.981408648749
881,0.944201415394
882,0.990926101014
883,0.993902927816
884,0.952707729619
885,0.965792324264
886,0.995374704365
887,0.836687716357
888,0.993288206434
889,0.972076330491
890,0.99999552124
891,0.993850056699
892,0.922689658291
893,0.901097561777
894,0.991787676507
895,0.99597306935
896,0.985901271
897,0.849169918565
898,0.965513955361
899,0.847895317416
900,0.991780128517
901,0.978967029835
902,0.978451585135
903,0.98399749856
904,0.990340187071
905,0.996141360405
906,0.990827483149
907,0.999981867862
908,0.999997475467
909,0.957195320648
910,0.9685543146
911,0.823372375258
912,0.990816682862
913,0.99998519412
914,0.995470770435
915,0.979289158821
916,0.859449218932
917,0.977277443517
918,0.985548309478
919,0.993506671928
920,0.988969618435
921,0.892194383504
922,0.981315799508
923,0.741869011419
924,0.947641390125
925,0.706066323047
926,0.988759451244
927,0.988861299414
928,0.986159090608
929,0.991774520418
930,0.997240411357
931,0.992619361935
932,0.98471985977
933,0.988450225827
934,0.985162766463
935,0.968625013912
936,0.963521478172
937,0.986289284912
938,0.984906442882
939,0.984907741645
940,0.921098247821
941,0.980905810695
942,0.997403541077
943,0.839453766372
944,0.991196488621
945,0.922475606973
946,0.980107755626
947,0.974873644021
948,0.952278312258
949,0.994188871805
950,0.984978388606
951,0.993318819284
952,0.661264801332
953,0.974241962128
954,0.984965387357
955,0.95418755889
956,0.67651081294
957,0.979445722068
958,0.969531963394
959,0.53271994156
960,0.930785237755
961,0.966783844486
962,0.981889590629
963,0.979452621202
964,0.806844185837
965,0.975603997476
966,0.922194887748
967,0.98069039248
968,0.784050516159
969,0.944449275415
970,0.908041102215
971,0.987637697317
972,0.996078992653
973,0.991943698583
974,0.987959287707
975,0.974252594412
976,0.97679797891
977,0.992248922244
978,0.914585488083
979,0.951703677362
980,0.54528241864
981,0.994859709197
982,0.985475168362
983,0.999996695723
984,0.548257886971
985,0.995735673954
986,0.979542676059
987,0.999995032065
988,0.983140547454
989,0.985288664704
990,0.868890204679
991,0.543137727946
992,0.966733512247
993,0.999999952312
994,0.991543892321
995,0.981692075733
996,0.989299544345
997,0.564824238911
998,0.976420504366
999,0.974955224817
1000,0.994179720038
1001,0.993172687733
1002,0.933911333106
1003,0.896575991032
1004,0.982829484791
1005,0.948085980369
1006,0.951037449436
1007,0.989212736754
1008,0.990375249007
1009,0.996405573016
1010,0.993453942362
1011,0.989864025306
1012,0.889961590392
1013,0.985651100946
1014,0.963370706507
1015,0.994815423601
1016,0.999991939467
1017,0.574210113464
1018,0.972871525197
1019,0.954098315764
1020,0.994019041866
1021,0.999983066752
1022,0.940868642006
1023,0.952498440037
1024,0.970630966671
1025,0.768146209936
1026,0.926841393441
1027,0.991935445633
1028,0.942827289843
1029,0.986506440994
1030,0.985147864405
1031,0.975597989753
1032,0.999994158802
1033,0.994809379341
1034,0.979269973429
1035,0.995505358754
1036,0.992117515407
1037,0.979025629289
1038,0.986307351571
1039,0.979216385912
1040,0.988169896271
1041,0.987179992734
1042,0.98830794937
1043,0.66338357521
1044,0.486719016595
1045,0.863718949692
1046,0.982989578998
1047,0.993790527934
1048,0.991415406603
1049,0.695766108219
1050,0.993628069092
1051,0.986219915594
1052,0.986219135668
1053,0.999987786219
1054,0.944980888973
1055,0.991508959878
1056,0.961007254166
1057,0.976204911189
1058,0.99593327445
1059,0.995973273117
1060,0.988574814954
1061,0.974718326342
1062,0.864673831669
1063,0.973827177899
1064,0.977240246194
1065,0.999996208894
1066,0.991665284538
1067,0.990317163921
1068,0.935557394042
1069,0.977356998081
1070,0.986071388962
1071,0.768077822088
1072,0.988040815068
1073,0.721620904127
1074,0.967969259343
1075,0.999984681808
1076,0.982454043725
1077,0.978785672977
1078,0.979988322992
1079,0.97740185689
1080,0.54894894381
1081,0.999999704258
1082,0.999983386275
1083,0.986084317971
1084,0.987753410899
1085,0.837977079753
1086,0.999986427163
1087,0.912915900208
1088,0.984972034852
1089,0.989340962304
1090,0.994890115274
1091,0.965878089112
1092,0.987107709735
1093,0.990517296685
1094,0.987404863342
1095,0.999997989182
1096,0.993233513243
1097,0.992954834923
1098,0.985742237444
1099,0.983161769908
1100,0.987581580558
1101,0.874787153747
1102,0.95185030214
1103,0.993718561957
1104,0.513428266273
1105,0.994479499792
1106,0.995125503994
1107,0.994633771933
1108,0.977617884698
1109,0.992032859355
1110,0.990690104744
1111,0.993022737855
1112,0.987085443077
1113,0.990186242997
1114,0.900430386013
1115,0.836714107537
1116,0.987475091611
1117,0.943782195094
1118,0.911843135848
1119,0.887866132273
1120,0.975301232927
1121,0.978466966155
1122,0.725242280455
1123,0.786915496134
1124,0.989840762128
1125,0.98988478934
1126,0.980773416115
1127,0.952346739896
1128,0.995212371908
1129,0.989216132246
1130,0.986859005944
1131,0.905740101858
1132,0.964785641572
1133,0.997141863345
1134,0.987680499853
1135,0.809360306178
1136,0.982906907896
1137,0.992447106331
1138,0.986693082253
1139,0.99195721134
1140,0.766263978305
1141,0.984370998473
1142,0.980390931285
1143,0.991813631662
1144,0.962514301809
1145,0.982221134478
1146,0.996482536414
1147,0.977381371865
1148,0.977469384204
1149,0.990794661172
1150,0.993004245256
1151,0.999984732111
1152,0.99999157366
1153,0.999998918225
1154,0.5
1155,0.999992949064
1156,0.98965380678
1157,0.973307002314
1158,0.797560703532
1159,0.983628262779
1160,0.910752784445
1161,0.994034623185
1162,0.98518366051
1163,0.956527292727
1164,0.985763944942
1165,0.996600409928
1166,0.983639167785
1167,0.982194408186
1168,0.993173894966
1169,0.959635271808
1170,0.877028935794
1171,0.98886215057
1172,0.990639038003
1173,0.984098273278
1174,0.876923535874
1175,0.995062467576
1176,0.984440653915
1177,0.995520993044
1178,0.989009785316
1179,0.996240872755
1180,0.598004464643
1181,0.412224307817
1182,0.911622750091
1183,0.970569390444
1184,0.957857683144
1185,0.995420718082
1186,0.974541234629
1187,0.981353029568
1188,0.604442878488
1189,0.983231220464
1190,0.989591895877
1191,0.989351883074
1192,0.990977843796
1193,0.992051129458
1194,0.973647124102
1195,0.991503719329
1196,0.970432907428
1197,0.984922973201
1198,0.98627066347
1199,0.999984909427
1200,0.992562224108
1201,0.973773534299
1202,0.990944705473
1203,0.991171166783
1204,0.988087564646
1205,0.98663976102
1206,0.984349587874
1207,0.98234608032
1208,0.999983760362
1209,0.709320224047
1210,0.928242628089
1211,0.989489785686
1212,0.982575038904
1213,0.976881623841
1214,0.978871863224
1215,0.996507292545
1216,0.919520912412
1217,0.970198083786
1218,0.971013724704
1219,0.988335970792
1220,0.910170793521
1221,0.989307804272
1222,0.966068530338
1223,0.994271649008
1224,0.94300339201
1225,0.993171014441
1226,0.984348563127
1227,0.982646660016
1228,0.984043845726
1229,0.980844340918
1230,0.995481843139
1231,0.994199021678
1232,0.992656611839
1233,0.999999011558
1234,0.986486282538
1235,0.973450703496
1236,0.990906368067
1237,0.98004079899
1238,0.972031304208
1239,0.99062224155
1240,0.965111295848
1241,0.977177475844
1242,0.977866398868
1243,0.984000371178
1244,0.99568892976
1245,0.977841486628
1246,0.834168151637
1247,0.978199635862
1248,0.992742742657
1249,0.938337462846
1250,0.98993372887
1251,0.924948586255
1252,0.594235308157
1253,0.999995366384
1254,0.991277640801
1255,0.991816311243
1256,0.994849343344
1257,0.690180305919
1258,0.98233369133
1259,0.990886097464
1260,0.997135472949
1261,0.999989754452
1262,0.976426927333
1263,0.98644706646
1264,0.983101537538
1265,0.991687685217
1266,0.978123714797
1267,0.99744256327
1268,0.99207710008
1269,0.976610123298
1270,0.991483136787
1271,0.958059118331
1272,0.993196276738
1273,0.978611619102
1274,0.819848631376
1275,0.995182005644
1276,0.988166671666
1277,0.967744453842
1278,0.979897914691
1279,0.990722888684
1280,0.970987910266
1281,0.995516270261
1282,0.968065223733
1283,0.987334675319
1284,0.968779940734
1285,0.99671242504
1286,0.999996916515
1287,0.761269469665
1288,0.937650879806
1289,0.96342410997
1290,0.994026821284
1291,0.990113575351
1292,0.954614536777
1293,0.990237473324
1294,0.972861222987
1295,0.994324008143
1296,0.980102761184
1297,0.992666491215
1298,0.986657800221
1299,0.948269498577
1300,0.689182641918
1301,0.971519464324
1302,0.860750023402
1303,0.995531818526
1304,0.979008082969
1305,0.950170736856
1306,0.99058289364
1307,0.999996618871
1308,0.99330351283
1309,0.987976103189
1310,0.98114245326
1311,0.975594277245
1312,0.992116568334
1313,0.651327607374
1314,0.992027229976
1315,0.987735997778
1316,0.98994412729
1317,0.983542881381
1318,0.985099814329
1319,0.993213799335
1320,0.778713588194
1321,0.912288517456
1322,0.999997011031
1323,0.999985046024
1324,0.994965085869
1325,0.996027428352
1326,0.949643452299
1327,0.841631757423
1328,0.97650999487
1329,0.996003140158
1330,0.990492832992
1331,0.992789094493
1332,0.982504807788
1333,0.742948044043
1334,0.971814184592
1335,0.939631218744
1336,0.979979086248
1337,0.987390639648
1338,0.996978645808
1339,0.811696110845
1340,0.986682918076
1341,0.973026544815
1342,0.982418821424
1343,0.988925768928
1344,0.980035825555
1345,0.99111587211
1346,0.985349865814
1347,0.986820562424
1348,0.97437464842
1349,0.984232180925
1350,0.989854937854
1351,0.944005396001
1352,0.972203867255
1353,0.962361864772
1354,0.989306109555
1355,0.98061613867
1356,0.985726540184
1357,0.712562561724
1358,0.707814110662
1359,0.635074603152
1360,0.611624428718
1361,0.977494202151
1362,0.98829340856
1363,0.992054670831
1364,0.922665752519
1365,0.98876741189
1366,0.976923460642
1367,0.989795710641
1368,0.985239949391
1369,0.992149331204
1370,0.863965692369
1371,0.989290384632
1372,0.955882664603
1373,0.756918078441
1374,0.979678695429
1375,0.999996751835
1376,0.976052607524
1377,0.992716003524
1378,0.992841644475
1379,0.882200239171
1380,0.982104429599
1381,0.997070703801
1382,0.952629257663
1383,0.98634576596
1384,0.992629392719
1385,0.978644061828
1386,0.985011970663
1387,0.952145307148
1388,0.925664498886
1389,0.986526031113
1390,0.986772467559
1391,0.255842475872
1392,0.917671635818
1393,0.952144235573
1394,0.980761195511
1395,0.915875388886
1396,0.959505972531
1397,0.986113353018
1398,0.991984155877
1399,0.95537203103
1400,0.980940268009
1401,0.994634731154
1402,0.989717723282
1403,0.987323594667
1404,0.990106812957
1405,0.978509733938
1406,0.983222141793
1407,0.965717286538
1408,0.987801560324
1409,0.947926466293
1410,0.987293696881
1411,0.971026671747
1412,0.985026894653
1413,0.692109857246
1414,0.905803017571
1415,0.980924230475
1416,0.971000332926
1417,0.960201510134
1418,0.98516126589
1419,0.999998686819
1420,0.98475546066
1421,0.985232229672
1422,0.982653283894
1423,0.952644694116
1424,0.988282386833
1425,0.981919566009
1426,0.966177934272
1427,0.996975190888
1428,0.98146398372
1429,0.440990430243
1430,0.981608454489
1431,0.967241365026
1432,0.985912505324
1433,0.303235660207
1434,0.564835202583
1435,0.972831745076
1436,0.984348563127
1437,0.982760498701
1438,0.98621055611
1439,0.983709668456
1440,0.97466322369
1441,0.922387481251
1442,0.993572774178
1443,0.987038686022
1444,0.991178012561
1445,0.991188532595
1446,0.997459466953
1447,0.979158340147
1448,0.978894064064
1449,0.991872866809
1450,0.976122487448
1451,0.974962265162
1452,0.994434665708
1453,0.995609499508
1454,0.962194009334
1455,0.953094239091
1456,0.852422131458
1457,0.981827354411
1458,0.993477722124
1459,0.993322975515
1460,0.974444380046
1461,0.98806267729
1462,0.215251577821
1463,0.994440581455
1464,0.710035876094
1465,0.987266631017
1466,0.987018039322
1467,0.974240413243
1468,0.994836375088
1469,0.967676477807
1470,0.934705428773
1471,0.982745950498
1472,0.950043241051
1473,0.982199263397
1474,0.999999791578
1475,0.999989888089
1476,0.99110087435
1477,0.902854370958
1478,0.995527790281
1479,0.99089679934
1480,0.987450935067
1481,0.991172795183
1482,0.786001147122
1483,0.973737614386
1484,0.953922955815
1485,0.98806660543
1486,0.981441835361
1487,0.962882337392
1488,0.936905124279
1489,0.993514982311
1490,0.956201766835
1491,0.999997459415
1492,0.973741694784
1493,0.968709490477
1494,0.840441960454
1495,0.980907295162
1496,0.992134643578
1497,0.978698785069
1498,0.992030219198
1499,0.994569823742
